fixture_id,season,date,home_team,away_team,referee,category,home_value,away_value
871176,2022,2022-08-12,SC Freiburg,Borussia Dortmund,T. Welz,shots,16.0,13.0
871176,2022,2022-08-12,SC Freiburg,Borussia Dortmund,T. Welz,shots_on_target,7.0,6.0
871176,2022,2022-08-12,SC Freiburg,Borussia Dortmund,T. Welz,fouls,16.0,10.0
871176,2022,2022-08-12,SC Freiburg,Borussia Dortmund,T. Welz,corners,9.0,2.0
871176,2022,2022-08-12,SC Freiburg,Borussia Dortmund,T. Welz,offside,3.0,2.0
871176,2022,2022-08-12,SC Freiburg,Borussia Dortmund,T. Welz,yellow_cards,1.0,3.0
871179,2022,2022-08-13,Hertha Berlin,Eintracht Frankfurt,F. Willenborg,shots,12.0,11.0
871179,2022,2022-08-13,Hertha Berlin,Eintracht Frankfurt,F. Willenborg,shots_on_target,5.0,1.0
871179,2022,2022-08-13,Hertha Berlin,Eintracht Frankfurt,F. Willenborg,fouls,11.0,11.0
871179,2022,2022-08-13,Hertha Berlin,Eintracht Frankfurt,F. Willenborg,corners,4.0,5.0
871179,2022,2022-08-13,Hertha Berlin,Eintracht Frankfurt,F. Willenborg,offside,1.0,3.0
871179,2022,2022-08-13,Hertha Berlin,Eintracht Frankfurt,F. Willenborg,yellow_cards,3.0,1.0
871181,2022,2022-08-13,Werder Bremen,VfB Stuttgart,R. Hartmann,shots,5.0,14.0
871181,2022,2022-08-13,Werder Bremen,VfB Stuttgart,R. Hartmann,shots_on_target,3.0,7.0
871181,2022,2022-08-13,Werder Bremen,VfB Stuttgart,R. Hartmann,fouls,6.0,10.0
871181,2022,2022-08-13,Werder Bremen,VfB Stuttgart,R. Hartmann,corners,2.0,5.0
871181,2022,2022-08-13,Werder Bremen,VfB Stuttgart,R. Hartmann,offside,,
871181,2022,2022-08-13,Werder Bremen,VfB Stuttgart,R. Hartmann,yellow_cards,4.0,2.0
871178,2022,2022-08-13,1899 Hoffenheim,VfL Bochum,P. Ittrich,shots,23.0,11.0
871178,2022,2022-08-13,1899 Hoffenheim,VfL Bochum,P. Ittrich,shots_on_target,12.0,5.0
871178,2022,2022-08-13,1899 Hoffenheim,VfL Bochum,P. Ittrich,fouls,14.0,10.0
871178,2022,2022-08-13,1899 Hoffenheim,VfL Bochum,P. Ittrich,corners,8.0,2.0
871178,2022,2022-08-13,1899 Hoffenheim,VfL Bochum,P. Ittrich,offside,2.0,2.0
871178,2022,2022-08-13,1899 Hoffenheim,VfL Bochum,P. Ittrich,yellow_cards,1.0,1.0
871174,2022,2022-08-13,Bayer Leverkusen,FC Augsburg,B. Cortus,shots,24.0,6.0
871174,2022,2022-08-13,Bayer Leverkusen,FC Augsburg,B. Cortus,shots_on_target,10.0,4.0
871174,2022,2022-08-13,Bayer Leverkusen,FC Augsburg,B. Cortus,fouls,7.0,15.0
871174,2022,2022-08-13,Bayer Leverkusen,FC Augsburg,B. Cortus,corners,7.0,3.0
871174,2022,2022-08-13,Bayer Leverkusen,FC Augsburg,B. Cortus,offside,3.0,2.0
871174,2022,2022-08-13,Bayer Leverkusen,FC Augsburg,B. Cortus,yellow_cards,1.0,6.0
871175,2022,2022-08-13,RB Leipzig,1. FC Köln,B. Brand,shots,9.0,13.0
871175,2022,2022-08-13,RB Leipzig,1. FC Köln,B. Brand,shots_on_target,5.0,4.0
871175,2022,2022-08-13,RB Leipzig,1. FC Köln,B. Brand,fouls,8.0,18.0
871175,2022,2022-08-13,RB Leipzig,1. FC Köln,B. Brand,corners,2.0,7.0
871175,2022,2022-08-13,RB Leipzig,1. FC Köln,B. Brand,offside,1.0,1.0
871175,2022,2022-08-13,RB Leipzig,1. FC Köln,B. Brand,yellow_cards,1.0,4.0
871180,2022,2022-08-13,FC Schalke 04,Borussia Mönchengladbach,S. Jablonski,shots,12.0,14.0
871180,2022,2022-08-13,FC Schalke 04,Borussia Mönchengladbach,S. Jablonski,shots_on_target,4.0,8.0
871180,2022,2022-08-13,FC Schalke 04,Borussia Mönchengladbach,S. Jablonski,fouls,12.0,8.0
871180,2022,2022-08-13,FC Schalke 04,Borussia Mönchengladbach,S. Jablonski,corners,2.0,7.0
871180,2022,2022-08-13,FC Schalke 04,Borussia Mönchengladbach,S. Jablonski,offside,2.0,4.0
871180,2022,2022-08-13,FC Schalke 04,Borussia Mönchengladbach,S. Jablonski,yellow_cards,4.0,2.0
871177,2022,2022-08-14,FSV Mainz 05,Union Berlin,D. Schlager,shots,11.0,10.0
